transaction_id,customer_id,agent_id,merchant_id,transaction_type,amount,status,transaction_date,failure_reason,channel
TXN0007144,CUST00310,AGENT0093,MERCH0030,Wallet Top-up,118625.38,Success,2025-05-26 00:59:32,,Mobile App
TXN0007145,CUST00428,AGENT0099,MERCH0050,Wallet Top-up,150207.46,Success,2024-10-15 03:44:28,,POS
TXN0007146,CUST00375,AGENT0017,MERCH0087,Bill Payment,273952.05,Failed,2024-10-29 03:35:28,,POS
TXN0007147,CUST00336,AGENT0134,MERCH0074,Transfer,279495.8,Success,2025-01-21 02:26:43,,Mobile App
TXN0007148,CUST00075,AGENT0050,MERCH0079,Transfer,269710.19,Success,2024-09-20 15:30:14,,Mobile App
TXN0007149,CUST00564,AGENT0003,MERCH0057,Airtime Purchase,94306.55,Success,2024-12-01 09:35:38,,Mobile App
TXN0007150,CUST00416,AGENT0026,MERCH0062,Transfer,6649.69,Failed,2024-11-16 05:14:23,,POS
TXN0007151,CUST00054,AGENT0079,MERCH0006,Transfer,77090.6,Success,2024-11-05 00:21:28,,Web
TXN0007152,CUST00001,AGENT0092,MERCH0060,Wallet Top-up,102577.88,Success,2024-10-28 15:19:35,Insufficient Funds,Mobile App
TXN0007153,CUST00084,AGENT0031,MERCH0095,QR Payment,54417.75,Success,2025-02-15 20:35:28,,Mobile App
TXN0007154,CUST00039,AGENT0060,MERCH0009,Wallet Top-up,291980.39,Success,2025-03-08 01:27:07,,USSD
TXN0007155,CUST00764,AGENT0051,MERCH0052,Transfer,263000.94,Success,2025-07-03 16:36:41,,Mobile App
TXN0007156,CUST00702,AGENT0148,MERCH0060,Bill Payment,98245.82,Success,2024-12-30 23:02:19,,Web
TXN0007157,CUST00157,AGENT0095,MERCH0053,Transfer,47631.1,Success,2024-10-08 00:06:46,,POS
TXN0007158,CUST00713,AGENT0097,MERCH0068,Transfer,131921.94,Success,2024-09-19 19:30:24,,Mobile App
TXN0007159,CUST00318,AGENT0127,MERCH0039,Transfer,293307.58,Success,2025-04-16 20:35:00,,Mobile App
TXN0007160,CUST00419,AGENT0051,MERCH0069,Bill Payment,252735.95,Success,2025-08-05 22:51:30,,Mobile App
TXN0007161,CUST00166,AGENT0145,MERCH0015,Transfer,224393.87,Success,2024-09-10 07:34:16,,Mobile App
TXN0007162,CUST00582,AGENT0116,MERCH0031,Transfer,178185.63,Success,2024-10-26 15:27:28,,Mobile App
TXN0007163,CUST00075,AGENT0121,MERCH0100,Bill Payment,214862.49,Success,2025-05-20 21:17:13,,USSD
TXN0007164,CUST00603,AGENT0104,MERCH0046,Transfer,73672.96,Success,2024-10-08 07:27:04,,Mobile App
TXN0007165,CUST00305,AGENT0011,MERCH0048,Airtime Purchase,207041.11,Success,2025-02-02 20:20:13,,Mobile App
TXN0007166,CUST00619,AGENT0085,MERCH0098,Transfer,109622.87,Failed,2025-01-03 22:44:12,,Mobile App
TXN0007167,CUST00312,AGENT0031,MERCH0059,Bill Payment,12497.85,Success,2024-12-06 18:01:57,,Mobile App
TXN0007168,CUST00203,AGENT0048,MERCH0083,Bill Payment,234161.76,Success,2024-12-01 08:10:12,,USSD
TXN0007169,CUST00719,AGENT0069,MERCH0046,QR Payment,172068.31,Success,2024-09-21 09:13:32,,Mobile App
TXN0007170,CUST00538,AGENT0025,MERCH0003,Wallet Top-up,36755.66,Success,2025-01-05 19:42:44,,Mobile App
TXN0007171,CUST00600,AGENT0076,MERCH0053,Bill Payment,37995.29,Success,2024-12-27 15:00:31,,Mobile App
TXN0007172,CUST00218,AGENT0026,MERCH0026,Transfer,79798.33,Success,2025-02-19 21:50:24,,POS
TXN0007173,CUST00749,AGENT0127,MERCH0034,Wallet Top-up,246535.51,Success,2024-12-08 18:01:11,,Mobile App
TXN0007174,CUST00604,AGENT0074,MERCH0038,POS Withdrawal,239172.42,Success,2025-01-15 22:34:04,,POS
TXN0007175,CUST00704,AGENT0112,MERCH0053,Transfer,239707.57,Success,2024-11-02 01:04:35,,Mobile App
TXN0007176,CUST00246,AGENT0110,MERCH0013,Wallet Top-up,32060.03,Success,2025-04-22 21:29:26,,USSD
TXN0007177,CUST00758,AGENT0139,MERCH0066,Bill Payment,197970.65,Success,2024-09-12 01:46:23,,Mobile App
TXN0007178,CUST00277,AGENT0088,MERCH0057,Transfer,142823.23,Failed,2024-09-27 10:34:00,,USSD
TXN0007179,CUST00410,AGENT0081,MERCH0100,Wallet Top-up,42879.46,Success,2025-02-03 20:11:22,,Mobile App
TXN0007180,CUST00404,AGENT0077,MERCH0051,Transfer,262994.87,Success,2025-05-17 01:51:35,,Mobile App
TXN0007181,CUST00383,AGENT0122,MERCH0014,Transfer,247641.5,Success,2025-03-03 13:22:44,,Mobile App
TXN0007182,CUST00114,AGENT0116,MERCH0003,POS Withdrawal,117563.42,Success,2025-04-14 15:22:42,,USSD
TXN0007183,CUST00753,AGENT0064,MERCH0039,Bill Payment,238255.17,Success,2025-07-27 06:17:54,,POS
TXN0007184,CUST00409,AGENT0071,MERCH0007,Bill Payment,169839.14,Success,2024-11-07 13:45:47,,POS
TXN0007185,CUST00298,AGENT0053,MERCH0035,QR Payment,258703.25,Success,2025-05-12 16:20:38,,USSD
TXN0007186,CUST00139,AGENT0134,MERCH0038,Wallet Top-up,78529.64,Success,2025-03-29 10:08:45,,POS
TXN0007187,CUST00727,AGENT0031,MERCH0079,Transfer,81406.73,Success,2025-03-24 23:55:44,,POS
TXN0007188,CUST00604,AGENT0105,MERCH0006,Transfer,125253.77,Success,2024-10-25 04:11:51,,Mobile App
TXN0007189,CUST00105,AGENT0041,MERCH0038,Bill Payment,60502.03,Success,2025-06-11 07:49:57,,USSD
TXN0007190,CUST00071,AGENT0059,MERCH0085,QR Payment,190240.63,Success,2025-05-09 22:13:52,,Mobile App
TXN0007191,CUST00384,AGENT0058,MERCH0087,Wallet Top-up,64679.66,Success,2025-06-09 22:17:37,,USSD
TXN0007192,CUST00425,AGENT0011,MERCH0009,Wallet Top-up,89890.88,Success,2025-03-28 05:27:02,,USSD
TXN0007193,CUST00708,AGENT0141,MERCH0093,Transfer,40564.54,Success,2025-06-13 02:05:43,,Mobile App
TXN0007194,CUST00117,AGENT0071,MERCH0046,Bill Payment,272360.68,Success,2025-01-29 23:12:44,,POS
TXN0007195,CUST00185,AGENT0053,MERCH0083,Wallet Top-up,85688.61,Success,2025-03-07 18:26:21,,USSD
TXN0007196,CUST00171,AGENT0056,MERCH0035,Transfer,56647.09,Success,2024-09-18 19:01:01,,Web
TXN0007197,CUST00242,AGENT0076,MERCH0015,Wallet Top-up,133221.81,Success,2025-05-06 21:52:07,,USSD
TXN0007198,CUST00750,AGENT0026,MERCH0088,Transfer,46268.03,Success,2025-08-08 03:08:39,,POS
TXN0007199,CUST00748,AGENT0081,MERCH0019,POS Withdrawal,53850.59,Success,2024-12-26 19:26:42,,POS
TXN0007200,CUST00706,AGENT0146,MERCH0044,Transfer,168166.92,Success,2025-05-26 14:33:43,,Mobile App
TXN0007201,CUST00398,AGENT0121,MERCH0092,Bill Payment,81597.31,Success,2025-01-24 05:01:59,,Mobile App
TXN0007202,CUST00067,AGENT0034,MERCH0076,Bill Payment,229838.46,Success,2025-05-23 19:29:00,,USSD
TXN0007203,CUST00283,AGENT0111,MERCH0085,Transfer,138649.67,Success,2025-03-16 10:38:11,,Mobile App
TXN0007204,CUST00322,AGENT0119,MERCH0096,Transfer,123950.74,Success,2025-03-07 20:38:17,,Mobile App
TXN0007205,CUST00592,AGENT0018,MERCH0059,Airtime Purchase,142279.26,Success,2024-12-06 18:27:06,Account Frozen,USSD
TXN0007206,CUST00327,AGENT0112,MERCH0098,Wallet Top-up,233404.74,Success,2025-07-17 09:00:00,,Mobile App
TXN0007207,CUST00562,AGENT0098,MERCH0091,Airtime Purchase,2843.54,Success,2024-10-03 10:54:36,,Mobile App
TXN0007208,CUST00740,AGENT0025,MERCH0081,Transfer,25409.4,Success,2025-02-06 18:38:16,,POS
TXN0007209,CUST00692,AGENT0091,MERCH0084,QR Payment,148212.27,Success,2024-10-20 09:01:05,,Mobile App
TXN0007210,CUST00689,AGENT0100,MERCH0021,Transfer,174298.34,Success,2024-09-22 05:48:52,,POS
TXN0007211,CUST00566,AGENT0083,MERCH0097,Transfer,18355.97,Success,2024-10-19 08:45:04,,USSD
TXN0007212,CUST00460,AGENT0125,MERCH0070,QR Payment,164754.41,Success,2024-11-03 03:09:06,,POS
TXN0007213,CUST00414,AGENT0098,MERCH0026,Transfer,116179.49,Success,2024-08-31 03:51:00,,Mobile App
TXN0007214,CUST00690,AGENT0047,MERCH0049,Transfer,157290.37,Failed,2025-01-11 01:59:40,Insufficient Funds,Mobile App
TXN0007215,CUST00197,AGENT0053,MERCH0033,Bill Payment,36189.13,Success,2025-06-26 02:39:29,,POS
TXN0007216,CUST00218,AGENT0150,MERCH0021,Transfer,252577.34,Success,2024-09-23 03:19:20,,Mobile App
TXN0007217,CUST00675,AGENT0105,MERCH0047,Airtime Purchase,77922.71,Success,2025-05-13 02:44:50,,USSD
TXN0007218,CUST00661,AGENT0137,MERCH0023,Airtime Purchase,64199.21,Success,2025-02-03 00:20:12,,USSD
TXN0007219,CUST00680,AGENT0052,MERCH0049,Airtime Purchase,288071.79,Success,2024-11-10 13:58:36,,POS
TXN0007220,CUST00196,AGENT0105,MERCH0027,POS Withdrawal,68123.24,Success,2024-10-24 02:41:06,,POS
TXN0007221,CUST00109,AGENT0074,MERCH0055,QR Payment,282201.99,Success,2025-01-18 15:22:39,,Mobile App
TXN0007222,CUST00086,AGENT0048,MERCH0023,Bill Payment,76493.52,Success,2024-12-11 06:06:09,,Mobile App
TXN0007223,CUST00538,AGENT0052,MERCH0019,Wallet Top-up,163595.93,Failed,2024-10-27 16:15:40,,Mobile App
TXN0007224,CUST00684,AGENT0068,MERCH0003,Transfer,224642.59,Success,2025-04-15 05:14:50,,Mobile App
TXN0007225,CUST00443,AGENT0062,MERCH0050,Wallet Top-up,68684.21,Success,2025-02-05 05:39:44,,Mobile App
TXN0007226,CUST00629,AGENT0042,MERCH0042,Bill Payment,190916.56,Success,2025-05-13 17:06:36,Account Frozen,POS
TXN0007227,CUST00062,AGENT0104,MERCH0052,Airtime Purchase,298331.95,Success,2025-05-08 20:13:04,,Mobile App
TXN0007228,CUST00775,AGENT0070,MERCH0006,Wallet Top-up,236678.2,Success,2024-11-11 10:16:17,,Mobile App
TXN0007229,CUST00169,AGENT0132,MERCH0035,Wallet Top-up,262612.72,Failed,2024-10-09 23:13:42,,Mobile App
TXN0007230,CUST00514,AGENT0034,MERCH0027,Wallet Top-up,104949.61,Success,2025-01-13 18:51:26,Account Frozen,Mobile App
TXN0007231,CUST00567,AGENT0021,MERCH0011,POS Withdrawal,234015.37,Success,2024-10-12 17:32:50,,Mobile App
TXN0007232,CUST00700,AGENT0069,MERCH0078,Wallet Top-up,263404.66,Success,2025-03-19 18:00:00,,Web
TXN0007233,CUST00774,AGENT0124,MERCH0094,Transfer,23420.12,Success,2025-08-08 01:18:30,,USSD
TXN0007234,CUST00198,AGENT0136,MERCH0062,Transfer,151023.58,Success,2024-09-01 03:04:06,,Web
TXN0007235,CUST00629,AGENT0018,MERCH0038,Transfer,294724.58,Failed,2025-06-18 13:35:40,,POS
TXN0007236,CUST00063,AGENT0075,MERCH0034,Wallet Top-up,213502.77,Success,2025-02-02 06:55:30,,Mobile App
TXN0007237,CUST00570,AGENT0111,MERCH0030,Transfer,24083.08,Success,2024-10-12 01:22:39,,Mobile App
TXN0007238,CUST00158,AGENT0100,MERCH0099,QR Payment,228315.39,Success,2025-08-08 17:54:31,,Mobile App
TXN0007239,CUST00755,AGENT0032,MERCH0059,POS Withdrawal,19299.3,Success,2024-11-28 22:45:29,,Mobile App
TXN0007240,CUST00369,AGENT0029,MERCH0005,Transfer,85602.67,Success,2024-08-25 17:58:02,,Mobile App
TXN0007241,CUST00715,AGENT0117,MERCH0032,Bill Payment,146422.26,Success,2025-08-08 22:23:49,,POS
TXN0007242,CUST00093,AGENT0043,MERCH0004,Bill Payment,78243.69,Success,2024-10-07 01:06:47,,Mobile App
TXN0007243,CUST00190,AGENT0150,MERCH0033,Bill Payment,8455.26,Success,2025-05-10 11:16:03,,USSD
TXN0007244,CUST00390,AGENT0075,MERCH0042,Transfer,131802.73,Success,2025-02-21 23:51:48,,Web
TXN0007245,CUST00095,AGENT0149,MERCH0083,Transfer,222519.52,Success,2024-12-09 10:15:14,,USSD
TXN0007246,CUST00456,AGENT0012,MERCH0057,Wallet Top-up,97565.25,Success,2025-04-04 19:15:51,Account Frozen,Mobile App
TXN0007247,CUST00497,AGENT0074,MERCH0065,Transfer,176235.03,Failed,2025-02-03 05:34:12,,POS
TXN0007248,CUST00216,AGENT0095,MERCH0012,Wallet Top-up,90177.06,Success,2025-03-27 08:59:47,Account Frozen,Mobile App
TXN0007249,CUST00272,AGENT0047,MERCH0062,QR Payment,19731.06,Success,2024-09-27 04:55:22,Account Frozen,Mobile App
TXN0007250,CUST00370,AGENT0095,MERCH0010,QR Payment,286182.07,Success,2025-06-29 10:56:43,,USSD
TXN0007251,CUST00135,AGENT0127,MERCH0049,POS Withdrawal,154776.32,Success,2025-04-19 03:19:29,,Mobile App
TXN0007252,CUST00049,AGENT0106,MERCH0096,Wallet Top-up,291137.57,Success,2024-09-27 11:54:19,,Mobile App
TXN0007253,CUST00125,AGENT0078,MERCH0082,Transfer,296140.28,Success,2025-07-05 14:13:38,Invalid PIN,Mobile App
TXN0007254,CUST00520,AGENT0056,MERCH0026,Bill Payment,217863.47,Success,2025-06-18 00:40:49,,Mobile App
TXN0007255,CUST00100,AGENT0121,MERCH0036,Wallet Top-up,33023.05,Success,2025-02-17 03:46:46,,Mobile App
TXN0007256,CUST00499,AGENT0027,MERCH0056,Airtime Purchase,178890.28,Success,2025-02-07 01:18:21,,Mobile App
TXN0007257,CUST00351,AGENT0041,MERCH0039,Wallet Top-up,272499.36,Success,2025-07-23 18:33:43,,POS
TXN0007258,CUST00084,AGENT0060,MERCH0068,Wallet Top-up,235827.16,Success,2025-07-17 16:28:35,,Mobile App
TXN0007259,CUST00137,AGENT0057,MERCH0084,Transfer,266215.15,Success,2025-05-10 23:31:00,,USSD
TXN0007260,CUST00565,AGENT0050,MERCH0023,Transfer,10482.77,Success,2025-06-07 03:31:23,,Mobile App
TXN0007261,CUST00279,AGENT0065,MERCH0028,Transfer,236804.18,Success,2024-10-16 23:57:24,,Mobile App
TXN0007262,CUST00423,AGENT0140,MERCH0001,Transfer,187549.8,Failed,2025-02-25 23:43:26,,Mobile App
TXN0007263,CUST00472,AGENT0046,MERCH0010,Transfer,294548.2,Failed,2025-07-05 12:33:21,Insufficient Funds,Mobile App
TXN0007264,CUST00059,AGENT0087,MERCH0081,POS Withdrawal,165719.46,Success,2025-02-15 03:05:03,,Mobile App
TXN0007265,CUST00483,AGENT0003,MERCH0041,QR Payment,119913.69,Success,2025-04-25 09:32:07,,Mobile App
TXN0007266,CUST00461,AGENT0081,MERCH0039,QR Payment,225631.64,Success,2025-01-30 02:30:27,,Mobile App
TXN0007267,CUST00299,AGENT0057,MERCH0051,Wallet Top-up,83745.41,Failed,2025-02-24 18:27:36,,Mobile App
TXN0007268,CUST00009,AGENT0028,MERCH0022,Transfer,278007.25,Failed,2025-05-28 14:54:52,,Mobile App
TXN0007269,CUST00624,AGENT0138,MERCH0068,Transfer,123079.23,Success,2024-10-29 21:07:12,,Mobile App
TXN0007270,CUST00482,AGENT0124,MERCH0003,Bill Payment,90148.47,Success,2024-08-28 06:37:05,,Mobile App
TXN0007271,CUST00663,AGENT0002,MERCH0023,POS Withdrawal,220079.3,Success,2025-06-17 03:48:51,,Mobile App
TXN0007272,CUST00186,AGENT0119,MERCH0040,QR Payment,273373.65,Success,2025-04-19 19:35:05,,Mobile App
TXN0007273,CUST00482,AGENT0145,MERCH0077,Transfer,36950.92,Success,2024-12-11 03:56:06,,POS
TXN0007274,CUST00458,AGENT0041,MERCH0093,Wallet Top-up,87656.28,Success,2024-10-10 05:21:03,,Mobile App
TXN0007275,CUST00682,AGENT0083,MERCH0058,Bill Payment,14913.61,Success,2024-11-04 17:31:55,,USSD
TXN0007276,CUST00239,AGENT0109,MERCH0055,Airtime Purchase,128570.3,Success,2025-04-05 18:25:15,,Web
TXN0007277,CUST00223,AGENT0126,MERCH0079,QR Payment,26745.53,Success,2024-08-21 00:20:52,,Mobile App
TXN0007278,CUST00554,AGENT0140,MERCH0051,Wallet Top-up,236249.87,Success,2025-08-01 01:04:37,,Mobile App
TXN0007279,CUST00638,AGENT0121,MERCH0080,Airtime Purchase,28435.26,Success,2024-08-25 07:16:27,Insufficient Funds,Mobile App
TXN0007280,CUST00403,AGENT0094,MERCH0058,Transfer,208133.05,Success,2025-03-11 19:07:54,,USSD
TXN0007281,CUST00220,AGENT0094,MERCH0055,QR Payment,213238.64,Success,2025-03-06 23:39:06,,USSD
TXN0007282,CUST00266,AGENT0082,MERCH0018,Transfer,102329.67,Success,2024-12-25 02:53:09,,Mobile App
TXN0007283,CUST00742,AGENT0132,MERCH0019,Wallet Top-up,201017.25,Success,2024-12-29 14:08:39,,POS
TXN0007284,CUST00064,AGENT0088,MERCH0048,POS Withdrawal,96875.54,Failed,2024-10-30 14:54:24,Insufficient Funds,Mobile App
TXN0007285,CUST00765,AGENT0021,MERCH0080,POS Withdrawal,66080.13,Success,2024-12-29 14:59:53,,Mobile App
TXN0007286,CUST00162,AGENT0045,MERCH0017,QR Payment,88583.58,Failed,2024-09-11 06:02:27,,Mobile App
TXN0007287,CUST00129,AGENT0006,MERCH0044,Transfer,246688.73,Success,2025-03-11 17:27:05,,USSD
TXN0007288,CUST00213,AGENT0032,MERCH0046,Wallet Top-up,285517.47,Success,2025-08-08 09:43:04,,POS
TXN0007289,CUST00767,AGENT0029,MERCH0096,Bill Payment,97607.3,Success,2025-02-21 12:00:43,Account Frozen,Mobile App
TXN0007290,CUST00050,AGENT0148,MERCH0039,QR Payment,142147.44,Success,2024-11-07 19:00:25,,POS
TXN0007291,CUST00224,AGENT0092,MERCH0082,Airtime Purchase,94947.13,Success,2025-05-08 08:52:06,,Mobile App
TXN0007292,CUST00045,AGENT0055,MERCH0071,Bill Payment,65344.86,Success,2024-11-18 20:10:31,,Web
TXN0007293,CUST00563,AGENT0105,MERCH0008,Transfer,29710.07,Success,2025-05-31 04:17:37,,Mobile App
TXN0007294,CUST00649,AGENT0029,MERCH0087,POS Withdrawal,104798.85,Success,2024-10-16 21:39:23,,Mobile App
TXN0007295,CUST00779,AGENT0015,MERCH0040,POS Withdrawal,173761.92,Success,2024-09-11 02:01:12,,Mobile App
TXN0007296,CUST00077,AGENT0112,MERCH0044,Bill Payment,160217.93,Success,2025-06-19 23:15:20,,Mobile App
TXN0007297,CUST00347,AGENT0008,MERCH0029,Transfer,34952.31,Success,2025-04-20 16:02:54,,Mobile App
TXN0007298,CUST00053,AGENT0134,MERCH0086,Transfer,233096.31,Success,2024-09-15 18:39:49,,Mobile App
TXN0007299,CUST00677,AGENT0069,MERCH0031,Wallet Top-up,186889.23,Success,2024-09-22 14:11:44,,Mobile App
TXN0007300,CUST00722,AGENT0111,MERCH0049,Wallet Top-up,112425.0,Success,2025-07-05 19:53:59,,Mobile App
TXN0007301,CUST00082,AGENT0144,MERCH0047,Wallet Top-up,252117.05,Success,2025-04-10 01:02:11,,POS
TXN0007302,CUST00011,AGENT0080,MERCH0016,Wallet Top-up,152870.03,Success,2025-01-27 18:28:41,,Mobile App
TXN0007303,CUST00743,AGENT0035,MERCH0051,Wallet Top-up,62465.87,Success,2025-03-17 16:46:24,,Mobile App
TXN0007304,CUST00413,AGENT0076,MERCH0010,Airtime Purchase,276304.82,Success,2025-08-07 08:30:47,,Mobile App
TXN0007305,CUST00431,AGENT0127,MERCH0006,Transfer,141591.86,Success,2025-01-08 22:34:04,,Mobile App
TXN0007306,CUST00394,AGENT0084,MERCH0030,Wallet Top-up,110286.76,Success,2024-12-25 20:07:31,Invalid PIN,Mobile App
TXN0007307,CUST00428,AGENT0082,MERCH0017,Airtime Purchase,255990.48,Success,2025-03-08 09:55:05,,USSD
TXN0007308,CUST00626,AGENT0021,MERCH0091,Transfer,219914.6,Success,2024-12-28 18:09:51,,POS
TXN0007309,CUST00514,AGENT0004,MERCH0081,Transfer,84486.48,Success,2025-07-10 04:38:54,,Mobile App
TXN0007310,CUST00647,AGENT0064,MERCH0072,Wallet Top-up,65336.8,Success,2025-05-16 21:42:06,,USSD
TXN0007311,CUST00629,AGENT0029,MERCH0002,Transfer,83584.13,Failed,2025-03-06 04:39:23,,USSD
TXN0007312,CUST00444,AGENT0033,MERCH0011,Wallet Top-up,96797.75,Success,2024-08-22 18:13:20,,Mobile App
TXN0007313,CUST00772,AGENT0049,MERCH0010,Wallet Top-up,97056.77,Success,2025-07-05 07:10:42,,USSD
TXN0007314,CUST00680,AGENT0019,MERCH0017,Transfer,150976.78,Success,2024-10-25 21:22:21,,USSD
TXN0007315,CUST00326,AGENT0083,MERCH0081,Transfer,181658.72,Success,2025-01-08 00:58:48,,POS
TXN0007316,CUST00310,AGENT0148,MERCH0082,Wallet Top-up,76986.86,Success,2025-07-05 01:13:13,Network Error,USSD
TXN0007317,CUST00463,AGENT0070,MERCH0030,Wallet Top-up,131237.75,Success,2025-03-22 01:59:25,,Mobile App
TXN0007318,CUST00284,AGENT0118,MERCH0046,Bill Payment,204144.22,Success,2025-06-19 15:16:54,,Web
TXN0007319,CUST00130,AGENT0040,MERCH0033,Wallet Top-up,135574.41,Failed,2025-04-23 13:14:16,,Web
TXN0007320,CUST00043,AGENT0015,MERCH0022,QR Payment,170600.68,Success,2024-09-18 15:12:44,,Mobile App
TXN0007321,CUST00787,AGENT0058,MERCH0100,Transfer,17105.62,Success,2024-10-22 08:45:56,,Mobile App
TXN0007322,CUST00218,AGENT0016,MERCH0099,Wallet Top-up,241280.74,Success,2024-12-24 20:05:03,Invalid PIN,USSD
TXN0007323,CUST00430,AGENT0082,MERCH0013,Bill Payment,120917.8,Success,2025-02-19 01:59:44,,POS
TXN0007324,CUST00144,AGENT0121,MERCH0059,Airtime Purchase,254209.97,Success,2024-10-13 23:15:16,,USSD
TXN0007325,CUST00417,AGENT0018,MERCH0007,Bill Payment,129733.95,Success,2025-07-25 10:48:17,,POS
TXN0007326,CUST00756,AGENT0064,MERCH0095,Bill Payment,177867.57,Success,2025-01-09 15:45:43,,Mobile App
TXN0007327,CUST00627,AGENT0138,MERCH0073,POS Withdrawal,36764.29,Success,2025-05-22 02:05:56,,Mobile App
TXN0007328,CUST00540,AGENT0031,MERCH0039,Wallet Top-up,152391.73,Success,2024-09-23 09:10:27,Network Error,USSD
TXN0007329,CUST00344,AGENT0056,MERCH0023,Airtime Purchase,96583.54,Success,2025-01-15 15:30:32,,USSD
TXN0007330,CUST00604,AGENT0070,MERCH0041,Transfer,76409.19,Failed,2025-06-17 05:14:37,,POS
TXN0007331,CUST00472,AGENT0083,MERCH0099,Transfer,273703.27,Success,2025-04-03 12:12:18,,Mobile App
TXN0007332,CUST00799,AGENT0082,MERCH0069,Bill Payment,115044.93,Success,2024-08-26 11:41:20,,Mobile App
TXN0007333,CUST00445,AGENT0019,MERCH0034,Transfer,248676.66,Success,2025-03-10 04:08:02,,Mobile App
TXN0007334,CUST00455,AGENT0027,MERCH0059,Wallet Top-up,247749.34,Success,2025-05-28 11:24:03,,Mobile App
TXN0007335,CUST00502,AGENT0008,MERCH0080,Wallet Top-up,230246.54,Success,2024-10-29 06:40:29,,USSD
TXN0007336,CUST00246,AGENT0126,MERCH0063,Bill Payment,204777.22,Success,2025-07-08 12:31:57,,Mobile App
TXN0007337,CUST00668,AGENT0113,MERCH0078,Wallet Top-up,108394.47,Success,2025-07-22 21:03:48,Account Frozen,Mobile App
TXN0007338,CUST00155,AGENT0071,MERCH0029,Transfer,141607.5,Success,2025-01-18 18:05:59,,USSD
TXN0007339,CUST00186,AGENT0056,MERCH0039,Wallet Top-up,291926.52,Success,2025-04-06 15:53:16,,Mobile App
TXN0007340,CUST00624,AGENT0033,MERCH0036,Transfer,64170.11,Success,2024-12-16 23:36:12,,POS
TXN0007341,CUST00061,AGENT0055,MERCH0063,Wallet Top-up,196361.12,Failed,2024-10-04 23:08:32,,Mobile App
TXN0007342,CUST00778,AGENT0040,MERCH0012,POS Withdrawal,223979.13,Success,2025-03-15 11:02:40,,POS
TXN0007343,CUST00481,AGENT0099,MERCH0090,POS Withdrawal,49366.24,Success,2024-11-09 23:28:05,Insufficient Funds,Mobile App
TXN0007344,CUST00728,AGENT0027,MERCH0044,Wallet Top-up,148947.19,Success,2025-07-07 03:18:43,,Mobile App
TXN0007345,CUST00584,AGENT0019,MERCH0085,Bill Payment,42255.56,Success,2024-08-28 06:15:35,,Mobile App
TXN0007346,CUST00165,AGENT0148,MERCH0011,QR Payment,159022.95,Success,2025-07-23 13:52:31,Network Error,POS
TXN0007347,CUST00493,AGENT0073,MERCH0098,Transfer,173030.13,Success,2024-09-16 14:39:50,,Mobile App
TXN0007348,CUST00260,AGENT0076,MERCH0093,Wallet Top-up,49563.85,Success,2024-10-09 01:02:38,Network Error,Mobile App
TXN0007349,CUST00585,AGENT0054,MERCH0083,Wallet Top-up,150508.91,Success,2025-05-03 00:01:05,,USSD
TXN0007350,CUST00697,AGENT0016,MERCH0082,Bill Payment,22724.9,Failed,2025-03-25 20:19:21,Insufficient Funds,USSD
TXN0007351,CUST00150,AGENT0147,MERCH0029,Bill Payment,272280.4,Success,2025-08-08 00:35:30,,Mobile App
TXN0007352,CUST00378,AGENT0109,MERCH0031,Bill Payment,299132.29,Success,2024-10-30 17:01:42,,POS
TXN0007353,CUST00696,AGENT0070,MERCH0093,Transfer,291775.74,Success,2024-08-26 13:34:29,,POS
TXN0007354,CUST00395,AGENT0094,MERCH0076,QR Payment,172130.39,Success,2024-11-09 11:53:45,,Mobile App
TXN0007355,CUST00463,AGENT0044,MERCH0067,Bill Payment,279802.5,Success,2024-11-27 22:21:45,,USSD
TXN0007356,CUST00612,AGENT0020,MERCH0078,Wallet Top-up,170437.51,Success,2024-08-27 20:57:21,,Mobile App
TXN0007357,CUST00147,AGENT0114,MERCH0057,Transfer,278429.09,Success,2024-10-12 21:11:06,,POS
TXN0007358,CUST00658,AGENT0111,MERCH0037,Bill Payment,127819.4,Success,2025-05-17 13:12:09,,Mobile App
TXN0007359,CUST00780,AGENT0142,MERCH0071,Transfer,294168.59,Success,2025-04-20 16:01:07,,Web
TXN0007360,CUST00535,AGENT0117,MERCH0080,Bill Payment,290605.09,Success,2024-12-26 04:52:12,,Mobile App
TXN0007361,CUST00444,AGENT0129,MERCH0047,Bill Payment,279767.44,Success,2025-07-31 07:00:54,Network Error,Mobile App
TXN0007362,CUST00210,AGENT0149,MERCH0071,Wallet Top-up,158406.02,Success,2025-02-11 02:33:22,,Web
TXN0007363,CUST00594,AGENT0075,MERCH0050,POS Withdrawal,225896.38,Success,2025-02-24 17:01:36,,USSD
TXN0007364,CUST00296,AGENT0145,MERCH0095,Transfer,45429.8,Success,2025-06-02 23:30:05,,Mobile App
TXN0007365,CUST00316,AGENT0057,MERCH0059,Transfer,249329.86,Success,2024-10-25 07:31:54,,USSD
TXN0007366,CUST00222,AGENT0090,MERCH0065,Transfer,186227.67,Success,2024-11-18 08:13:34,,USSD
TXN0007367,CUST00619,AGENT0083,MERCH0084,Airtime Purchase,118138.94,Success,2025-03-16 19:09:25,,Mobile App
TXN0007368,CUST00566,AGENT0139,MERCH0075,Wallet Top-up,293641.07,Success,2025-06-17 08:48:20,,Mobile App
TXN0007369,CUST00727,AGENT0087,MERCH0062,QR Payment,46703.12,Success,2024-11-13 03:49:41,,POS
